count;word;hiragana;meaning;jlpt level
4095;作成;さくせい;frame,draw up,make,producing;2
4096;作製;さくせい;manufacture;2
4097;探る;さぐる;to search,to look for,to sound out;2
4098;囁く;ささやく;to whisper,to murmur;2
4099;刺さる;ささる;to stick,to be stuck;2
4100;匙;さじ;spoon;2
4101;座敷;ざしき;tatami room;2
4102;差し支え;さしつかえ;hindrance,impediment;2
4103;差し引き;さしひき;deduction,subtraction,balance,ebb and flow,rise and fall;2
4104;刺身;さしみ;sliced raw fish;2
4105;刺す;さす;to pierce,to stab,to prick,to thrust;2
4106;挿す;さす;to insert,to put in,to graft,to wear in belt;2
4107;注す;さす;to pour (drink),to serve (drinks);2
4108;射す;さす;to shine,to strike;2
4109;流石;さすが;clever,adept,good,expectations,as one would expect;2
4110;撮影;さつえい;photographing;2
4111;雑音;ざつおん;noise (jarring, grating);2
4112;none;さっさと;quickly;2
4113;早速;さっそく;at once,immediately,without delay,promptly;2
4114;錆;さび;rust (colour);2
4115;錆びる;さびる;to rust,to become rusty;2
4116;座布団;ざぶとん;cushion (Japanese);2
4117;冷ます;さます;to cool,to dampen,to let cool;2
4118;妨げる;さまたげる;to disturb,to prevent;2
4119;冷める;さめる;to become cool,to wear off,to abate,to subside;2
4120;none;さようなら;good-bye;2
4121;再来月;さらいげつ;month after next;2
4122;再来週;さらいしゅう;week after next;2
4123;再来年;さらいねん;year after next;2
4124;none;サラリーマン;salary man,company employee;2
4125;騒がしい;さわがしい;noisy;2
4126;none;さわやか;fresh,refreshing,invigorating;2
4127;三角;さんかく;triangle,triangular;2
4128;算数;さんすう;arithmetic;2
4129;酸性;さんせい;acidity;2
4130;産地;さんち;producing area;2
4131;none;サンプル;sample;2
4132;山林;さんりん;mountain forest,mountains and forest;2
4133;仕上がる;しあがる;to be finished;2
4134;none;しあさって;two days after tomorrow;2
4135;none;シーズン;season (sporting);2
4136;none;シーツ;sheet;2
4137;寺院;じいん;temple;2
4138;しいんと;（する）;silent (as the grave),(deathly) quiet;2
4139;自衛;じえい;self-defense;2
4140;塩辛い;しおからい;salty (taste);2
4141;司会;しかい;chairmanship;2
4142;四角;しかく;square;2
4143;四角い;しかくい;square;2
4144;時間割;じかんわり;timetable,schedule;2
4145;四季;しき;four seasons;2
4146;敷地;しきち;site;2
4147;至急;しきゅう;urgent,pressing;2
4148;敷く;しく;to spread out,to lay out;2
4149;茂る;しげる;to grow thick,to luxuriate,to be luxurious;2
4150;持参;じさん;bringing,taking,carrying;2
4151;磁石;じしゃく;magnet;2
4152;四捨五入;ししゃごにゅう;rounding up (fractions);2
4153;始終;しじゅう;continuously,from beginning to end;2
4154;自習;じしゅう;self-study;2
4155;静まる;しずまる;to quieten down,to calm down,to subside;2
4156;姿勢;しせい;attitude,posture;2
4157;自然科学;しぜんかがく;natural science;2
4158;時速;じそく;speed (per hour);2
4159;子孫;しそん;descendants,posterity,offspring;2
4160;死体;したい;corpse;2
4161;下書き;したがき;rough copy,draft;2
4162;下町;したまち;Shitamachi,lower parts of town;2
4163;自治;じち;self-government,autonomy;2
4164;実感;じっかん;feelings (actual, true);2
4165;湿気;しっけ;moisture,humidity,dampness;2
4166;湿気;しっき;moisture,humidity,dampness;2
4167;none;しつこい;insistent,obstinate;2
4168;実習;じっしゅう;practice,training;2
4169;実績;じっせき;achievements,actual results;2
4170;湿度;しつど;level of humidity;2
4171;執筆;しっぴつ;writing;2
4172;実物;じつぶつ;real thing,original;2
4173;none;しっぽ;tail (animal);2
4174;実用;じつよう;practical use,utility;2
4175;実力;じつりょく;merit,efficiency,arms,force;2
4176;実例;じつれい;example,illustration;2
4177;失恋;しつれん;disappointed love,broken heart,unrequited love,be lovelorn;2
4178;指定;してい;designation,specification,assignment,pointing at;2
4179;私鉄;してつ;private railway;2
4180;児童;じどう;children,juvenile;2
4181;縛る;しばる;to tie,to bind;2
4182;地盤;じばん;(the) ground;2
4183;none;しびれる;to become numb,to go to sleep (i.e., a limb);2
4184;紙幣;しへい;paper money,notes,bills;2
4185;none;しぼむ;to wither,to fade (away),to shrivel,to wilt;2
4186;絞る;しぼる;to press,to wring,to squeeze;2
4187;縞;しま;stripe;2
4188;地味;じみ;plain,simple;2
4189;none;しみじみ;keenly,deeply,heartily;2
4190;氏名;しめい;full name,identity;2
4191;締切;しめきり;closing,cut-off,end,deadline,Closed,No Entrance;2
4192;締め切る;しめきる;to shut up;2
4193;湿る;しめる;to be wet,to become wet,to be damp;2
4194;none;ジャーナリスト;journalist;2
4195;社会科学;しゃかいかがく;social science;2
4196;none;しゃがむ;to squat;2
4197;蛇口;じゃぐち;faucet,tap;2
4198;弱点;じゃくてん;weak point,weakness;2
4199;車庫;しゃこ;garage,car shed;2
4200;車掌;しゃしょう;(train) conductor;2
4201;写生;しゃせい;sketching,drawing from nature;2
4202;社説;しゃせつ;editorial,leading article;2
4203;none;しゃっくり;hiccough,hiccup;2
4204;none;シャッター;shutter;2
4205;none;しゃぶる;to suck,to chew;2
4206;車輪;しゃりん;(car) wheel;2
4207;洒落;しゃれ;joke,pun,witticism;2
4208;none;じゃんけん;(n) rock-scissors-paper game;2
4209;集会;しゅうかい;meeting,assembly;2
4210;住居;じゅうきょ;dwelling,house,residence,address;2
4211;集金;しゅうきん;money collection;2
4212;集合;しゅうごう;gathering,assembly,meeting,set (math);2
4213;習字;しゅうじ;penmanship;2
4214;修繕;しゅうぜん;repair,mending;2
4215;重体;じゅうたい;seriously ill,serious condition,critical state;2
4216;じゅうたん;（カーペット）;carpet;2
4217;終点;しゅうてん;terminus,last stop (e.g train);2
4218;重点;じゅうてん;important point,lay stress on,colon,emphasis;2
4219;就任;しゅうにん;inauguration,assumption of office;2
4220;周辺;しゅうへん;circumference,outskirts,environs,(computer) peripheral;2
4221;重役;じゅうやく;director,high executive;2
4222;終了;しゅうりょう;end,close,termination;2
4223;重量;じゅうりょう;(1) weight,(2) heavyweight boxer;2
4224;重力;じゅうりょく;gravity;2
4225;熟語;じゅくご;idiom,idiomatic phrase,kanji compound;2
4226;祝日;しゅくじつ;national holiday;2
4227;縮小;しゅくしょう;reduction,curtailment;2
4228;受験;じゅけん;taking an examination;2
4229;主語;しゅご;(gram) subject;2
4230;出勤;しゅっきん;going to work,at work;2
4231;述語;じゅつご;predicate;2
4232;出張;しゅっちょう;official tour,business trip;2
4233;寿命;じゅみょう;life span;2
4234;主役;しゅやく;leading part,leading actor (actress);2
4235;受話器;じゅわき;(telephone) receiver;2
4236;循環;じゅんかん;circulation,rotation,cycle;2
4237;巡査;じゅんさ;police,policeman;2
4238;順々;じゅんじゅん;in order,in turn;2
4239;順序;じゅんじょ;order,sequence,procedure;2
4240;純情;じゅんじょう;pure heart,naivete,self-sacrificing devotion;2
4241;純粋;じゅんすい;pure,true,genuine,unmixed;2
4242;消化;しょうか;digestion;2
4243;小学生;しょうがくせい;grade school student;2
4245;将棋;しょうぎ;Japanese chess;2
4246;蒸気;じょうき;steam,vapour;2
4247;定規;じょうぎ;(measuring) ruler;2
4248;上級;じょうきゅう;advanced level,high grade,senior;2
4249;商業;しょうぎょう;commerce,trade,business;2
4250;消極的;しょうきょくてき;passive;2
4251;賞金;しょうきん;prize,monetary award;2
4252;上下;じょうげ;high and low,up and down,unloading and loading,praising and blaming;2
4253;障子;しょうじ;paper sliding door;2
4254;商社;しょうしゃ;trading company,firm;2
4255;乗車;じょうしゃ;taking a train,entraining;2
4256;上旬;じょうじゅん;first 10 days of month;2
4257;生ずる;しょうずる;to cause,to arise,to be generated;2
4258;小数;しょうすう;fraction (part of),decimal;2
4259;商店;しょうてん;shop,business firm;2
4260;焦点;しょうてん;focus,point;2
4261;消毒;しょうどく;disinfection,sterilization;2
4262;勝敗;しょうはい;victory or defeat,issue (of battle);2
4263;蒸発;じょうはつ;evaporation,unexplained disappearance;2
4264;賞品;しょうひん;prize,trophy;2
4265;勝負;しょうぶ;victory or defeat,match,contest,game,bout;2
4266;小便;しょうべん;(col) urine,piss;2
4267;消防署;しょうぼうしょ;fire station;2
4268;正味;しょうみ;net (weight);2
4269;正面;しょうめん;the front,honesty;2
4270;消耗;しょうもう;exhaustion,consumption;2
4271;醤油;しょうゆ;soy sauce;2
4272;省略;しょうりゃく;omission,abbreviation,abridgment;2
4273;初級;しょきゅう;elementary level;2
4274;助教授;じょきょうじゅ;assistant professor;2
4275;食塩;しょくえん;table salt;2
4276;職人;しょくにん;worker,mechanic,artisan,craftsman;2
4277;初旬;しょじゅん;first 10 days of the month;2
4278;書籍;しょせき;book,publication;2
4279;食器;しょっき;tableware;2
4280;none;ショップ;a shop;2
4281;書店;しょてん;bookshop;2
4282;書道;しょどう;calligraphy;2
4283;白髪;しらが;white or grey hair,trendy hair bleaching;2
4284;知合い;しりあい;acquaintance;2
4285;none;シリーズ;series;2
4286;私立;しりつ;private (establishment);2
4287;資料;しりょう;materials,data;2
4288;汁;しる;juice,sap,soup,broth;2
4289;素人;しろうと;amateur,novice;2
4290;芯;しん;core,heart,wick,marrow;2
4291;新幹線;しんかんせん;bullet train (very high speed),shinkansen;2
4292;真空;しんくう;vacuum,hollow,empty;2
4293;信ずる;しんずる;to believe,to believe in,to place trust in;2
4294;心身;しんしん;mind and body;2
4295;申請;しんせい;application,request,petition;2
4296;人造;じんぞう;man-made,synthetic,artificial;2
4297;寝台;しんだい;bed,couch;2
4298;診断;しんだん;diagnosis;2
4299;侵入;しんにゅう;penetration,invasion,raid,aggression,trespass;2
4300;人文科学;じんぶんかがく;social sciences,humanities;2
4301;人命;じんめい;(human) life;2
4302;深夜;しんや;late at night;2
4303;森林;しんりん;forest,woods;2
4304;親類;しんるい;relation,kin;2
4305;針路;しんろ;course,direction,compass bearing;2
4306;神話;しんわ;myth,legend;2
4307;酢;す;vinegar;2
4308;水産;すいさん;marine products,fisheries;2
4309;炊事;すいじ;cooking,culinary arts;2
4310;水蒸気;すいじょうき;water vapour,steam;2
4311;水素;すいそ;hydrogen;2
4312;垂直;すいちょく;vertical,perpendicular;2
4313;推定;すいてい;presumption,assumption,estimation;2
4314;水滴;すいてき;drop of water;2
4315;水筒;すいとう;canteen,flask,water bottle;2
4316;随筆;ずいひつ;essays,miscellaneous writings;2
4317;水分;すいぶん;moisture;2
4318;水平;すいへい;water level,horizon;2
4319;水平線;すいへいせん;horizon;2
4320;水曜;すいよう;Wednesday;2
4321;none;ずうずうしい;impudent,shameless;2
4323;末っ子;すえっこ;youngest child;2
4324;none;スカーフ;scarf;2
4325;図鑑;ずかん;picture book;2
4326;杉;すぎ;Japanese cedar;2
4327;好き嫌い;すききらい;likes and dislikes,taste;2
4328;好き好き;すきずき;matter of taste;2
4329;透き通る;すきとおる;to be(come) transparent;2
4330;隙間;すきま;crevice,crack,gap,opening;2
4331;none;スクール;school;2
4332;none;すくなくとも;at least;2
4333;図形;ずけい;figure;2
4334;none;スケジュール;schedule;2
4335;鈴;すず;bell;2
4336;涼む;すずむ;to cool oneself,to cool off,to enjoy evening cool;2
4337;none;スタート;start;2
4338;none;スチュワーデス;stewardess;2
4339;none;すっきり;shapely,clear,neat;2
4340;none;すっぱい;sour,acid;2
4341;none;ステージ;(1) stage,(2) performance;2
4342;none;棄てる;すてる;2
4343;none;ストッキング;stockings;2
4344;none;ストップ;stop;2
4345;素直;すなお;obedient,meek,docile,unaffected;2
4346;頭脳;ずのう;head,brains,intellect;2
4347;none;スピーカー;speaker;2
4348;図表;ずひょう;chart,diagram,graph;2
4349;none;スマート;smart,stylish,slim;2
4350;住まい;すまい;dwelling,house,residence,address;2
4351;none;すまない;sorry (phrase);2
4352;墨;すみ;ink;2
4353;澄む;すむ;to clear (e.g. weather),to become transparent;2
4354;none;清む;すむ;2
4355;相撲;すもう;sumo wrestling;2
4356;none;スライド;slide;2
4357;none;ずらす;to put off,to delay;2
4359;掏摸;すり;pickpocket;2
4360;刷る;する;to print;2
4361;狡い;ずるい;sly,cunning;2
4362;none;すれちがう;to pass by one another,to disagree;2
4363;none;滑れる;ずれる;2
4364;寸法;すんぽう;measurement,size,dimension;2
4365;姓;せい;surname,family name;2
4366;税関;ぜいかん;customs house;2
4367;製作;せいさく;manufacture,production;2
4368;制作;せいさく;work (film, book);2
4369;性質;せいしつ;nature,property,disposition;2
4370;清書;せいしょ;clean copy;2
4371;青少年;せいしょうねん;youth,young person;2
4372;整数;せいすう;integer;2
4373;清掃;せいそう;cleaning;2
4374;生存;せいぞん;existence,being,survival;2
4375;生長;せいちょう;growth,increment;2
4376;政党;せいとう;(member of) political party;2
